"","unique_name","bin_assignment","min_ma","max_ma","collection_no","paleolat2.x","paleolng2.x"
"950","Meniscoessus sp.",38,70.6,83.5,14445,56.6,-75.11
"951","Meniscoessus sp.",39,70.6,83.5,14445,56.6,-75.11
"952","Batodon sp.",38,70.6,83.5,14446,55.86,-75.45
"953","Batodon sp.",39,70.6,83.5,14446,55.86,-75.45
"954","Cimolomys sp.",38,70.6,83.5,14446,55.86,-75.45
"955","Cimolomys sp.",39,70.6,83.5,14446,55.86,-75.45
"956","Filikomys sp.",38,70.6,83.5,14446,55.86,-75.45
"957","Filikomys sp.",39,70.6,83.5,14446,55.86,-75.45
"958","Mesodma sp.",38,70.6,83.5,14446,55.86,-75.45
"959","Mesodma sp.",39,70.6,83.5,14446,55.86,-75.45
"960","Paranyctoides sp.",38,70.6,83.5,14446,55.86,-75.45
"961","Paranyctoides sp.",39,70.6,83.5,14446,55.86,-75.45
"962","Cimolestes sp.",38,70.6,83.5,14446,55.86,-75.45
"963","Cimolestes sp.",39,70.6,83.5,14446,55.86,-75.45
"964","Cimexomys sp.",38,70.6,83.5,14446,55.86,-75.45
"965","Cimexomys sp.",39,70.6,83.5,14446,55.86,-75.45
"966","Leptalestes sp.",38,70.6,83.5,14446,55.86,-75.45
"967","Leptalestes sp.",39,70.6,83.5,14446,55.86,-75.45
"968","Paracimexomys sp.",38,70.6,83.5,14446,55.86,-75.45
"969","Paracimexomys sp.",39,70.6,83.5,14446,55.86,-75.45
"970","Eodelphis sp.",38,70.6,83.5,14446,55.86,-75.45
"971","Eodelphis sp.",39,70.6,83.5,14446,55.86,-75.45
"972","Alphadon sp.",38,70.6,83.5,14446,55.86,-75.45
"973","Alphadon sp.",39,70.6,83.5,14446,55.86,-75.45
"974","Ectocentrocristus sp.",38,70.6,83.5,14446,55.86,-75.45
"975","Ectocentrocristus sp.",39,70.6,83.5,14446,55.86,-75.45
"976","Gypsonictops sp.",38,70.6,83.5,14446,55.86,-75.45
"977","Gypsonictops sp.",39,70.6,83.5,14446,55.86,-75.45
"978","Alphadon sp.",38,70.6,83.5,14446,55.86,-75.45
"979","Alphadon sp.",39,70.6,83.5,14446,55.86,-75.45
"980","Protolambda sp.",38,70.6,83.5,14446,55.86,-75.45
"981","Protolambda sp.",39,70.6,83.5,14446,55.86,-75.45
"982","Turgidodon sp.",38,70.6,83.5,14446,55.86,-75.45
"983","Turgidodon sp.",39,70.6,83.5,14446,55.86,-75.45
"984","Turgidodon sp.",38,70.6,83.5,14446,55.86,-75.45
"985","Turgidodon sp.",39,70.6,83.5,14446,55.86,-75.45
"986","Cimolodon sp.",38,70.6,83.5,14446,55.86,-75.45
"987","Cimolodon sp.",39,70.6,83.5,14446,55.86,-75.45
"988","Meniscoessus sp.",38,70.6,83.5,14446,55.86,-75.45
"989","Meniscoessus sp.",39,70.6,83.5,14446,55.86,-75.45
"990","Cimolomys sp.",38,70.6,83.5,14447,55.84,-75.44
"991","Cimolomys sp.",39,70.6,83.5,14447,55.84,-75.44
"992","Meniscoessus sp.",38,70.6,83.5,14448,57.14,-75.9
"993","Meniscoessus sp.",39,70.6,83.5,14448,57.14,-75.9
"994","Turgidodon sp.",38,70.6,83.5,14449,57.17,-75.8
"995","Turgidodon sp.",39,70.6,83.5,14449,57.17,-75.8
"996","Meniscoessus sp.",38,70.6,83.5,14450,57.14,-75.9
"997","Meniscoessus sp.",39,70.6,83.5,14450,57.14,-75.9
"998","Alphadon sp.",38,70.6,83.5,14450,57.14,-75.9
"999","Alphadon sp.",39,70.6,83.5,14450,57.14,-75.9
"1000","Eodelphis sp.",38,70.6,83.5,14450,57.14,-75.9
"1001","Eodelphis sp.",39,70.6,83.5,14450,57.14,-75.9
"1002","Filikomys sp.",38,70.6,83.5,14450,57.14,-75.9
"1003","Filikomys sp.",39,70.6,83.5,14450,57.14,-75.9
"1004","Paranyctoides sp.",38,70.6,83.5,14451,58.86,-74.61
"1005","Paranyctoides sp.",39,70.6,83.5,14451,58.86,-74.61
"1006","Gypsonictops sp.",38,70.6,83.5,14451,58.86,-74.61
"1007","Gypsonictops sp.",39,70.6,83.5,14451,58.86,-74.61
"1010","Turgidodon sp.",38,70.6,83.5,14451,58.86,-74.61
"1011","Turgidodon sp.",39,70.6,83.5,14451,58.86,-74.61
"1012","Cimolestes sp.",38,70.6,83.5,14451,58.86,-74.61
"1013","Cimolestes sp.",39,70.6,83.5,14451,58.86,-74.61
"1014","Alphadon sp.",38,70.6,83.5,14451,58.86,-74.61
"1015","Alphadon sp.",39,70.6,83.5,14451,58.86,-74.61
"1016","Meniscoessus sp.",38,70.6,83.5,14451,58.86,-74.61
"1017","Meniscoessus sp.",39,70.6,83.5,14451,58.86,-74.61
"1018","Turgidodon sp.",38,70.6,83.5,14451,58.86,-74.61
"1019","Turgidodon sp.",39,70.6,83.5,14451,58.86,-74.61
"1020","Eodelphis sp.",38,70.6,83.5,14451,58.86,-74.61
"1021","Eodelphis sp.",39,70.6,83.5,14451,58.86,-74.61
"1024","Cimolomys sp.",38,70.6,83.5,14451,58.86,-74.61
"1025","Cimolomys sp.",39,70.6,83.5,14451,58.86,-74.61
"1026","Cimolodon sp.",38,70.6,83.5,14451,58.86,-74.61
"1027","Cimolodon sp.",39,70.6,83.5,14451,58.86,-74.61
"1028","Cimexomys sp.",38,70.6,83.5,14451,58.86,-74.61
"1029","Cimexomys sp.",39,70.6,83.5,14451,58.86,-74.61
"1030","Filikomys sp.",38,70.6,83.5,14451,58.86,-74.61
"1031","Filikomys sp.",39,70.6,83.5,14451,58.86,-74.61
"1032","Aquiladelphis sp.",38,70.6,83.5,14452,57.14,-75.88
"1033","Aquiladelphis sp.",39,70.6,83.5,14452,57.14,-75.88
"1034","Filikomys sp.",38,70.6,83.5,14453,56.54,-78.96
"1035","Filikomys sp.",39,70.6,83.5,14453,56.54,-78.96
"1036","Alphadon sp.",38,70.6,83.5,14453,56.54,-78.96
"1037","Alphadon sp.",39,70.6,83.5,14453,56.54,-78.96
"1038","Paracimexomys sp.",38,70.6,83.5,14453,56.54,-78.96
"1039","Paracimexomys sp.",39,70.6,83.5,14453,56.54,-78.96
"1040","Cimolomys sp.",38,70.6,83.5,14455,40.32,-43.17
"1041","Cimolomys sp.",39,70.6,83.5,14455,40.32,-43.17
"1042","Didelphodon sp.",38,70.6,83.5,14455,40.32,-43.17
"1043","Didelphodon sp.",39,70.6,83.5,14455,40.32,-43.17
"1044","Protalphadon sp.",38,70.6,83.5,14455,40.32,-43.17
"1045","Protalphadon sp.",39,70.6,83.5,14455,40.32,-43.17
"1048","Mesodma sp.",38,70.6,83.5,14456,36.68,-86.27
"1049","Mesodma sp.",39,70.6,83.5,14456,36.68,-86.27
"1050","Gallolestes sp.",38,70.6,83.5,14456,36.68,-86.27
"1051","Gallolestes sp.",39,70.6,83.5,14456,36.68,-86.27
"1052","Stygimys sp.",38,70.6,83.5,14456,36.68,-86.27
"1053","Stygimys sp.",39,70.6,83.5,14456,36.68,-86.27
"1054","Cimexomys sp.",38,70.6,83.5,14457,54.14,-75.86
"1055","Cimexomys sp.",39,70.6,83.5,14457,54.14,-75.86
"1056","Mesodma sp.",38,70.6,83.5,14457,54.14,-75.86
"1057","Mesodma sp.",39,70.6,83.5,14457,54.14,-75.86
"1058","Gypsonictops sp.",38,70.6,83.5,14457,54.14,-75.86
"1059","Gypsonictops sp.",39,70.6,83.5,14457,54.14,-75.86
"1060","Cimolomys sp.",38,70.6,83.5,14457,54.14,-75.86
"1061","Cimolomys sp.",39,70.6,83.5,14457,54.14,-75.86
"1064","Filikomys sp.",38,70.6,83.5,14458,50.65,-75.48
"1065","Filikomys sp.",39,70.6,83.5,14458,50.65,-75.48
"1066","Cimolomys sp.",38,70.6,83.5,14458,50.65,-75.48
"1067","Cimolomys sp.",39,70.6,83.5,14458,50.65,-75.48
"1068","Alphadon sp.",38,70.6,83.5,14458,50.65,-75.48
"1069","Alphadon sp.",39,70.6,83.5,14458,50.65,-75.48
"1070","Turgidodon sp.",38,70.6,83.5,14458,50.65,-75.48
"1071","Turgidodon sp.",39,70.6,83.5,14458,50.65,-75.48
"1072","Protalphadon sp.",38,70.6,83.5,14458,50.65,-75.48
"1073","Protalphadon sp.",39,70.6,83.5,14458,50.65,-75.48
"1074","Gypsonictops sp.",38,70.6,83.5,14458,50.65,-75.48
"1075","Gypsonictops sp.",39,70.6,83.5,14458,50.65,-75.48
"1076","Mesodma sp.",38,70.6,83.5,14458,50.65,-75.48
"1077","Mesodma sp.",39,70.6,83.5,14458,50.65,-75.48
"1080","Cimolodon sp.",38,70.6,83.5,14458,50.65,-75.48
"1081","Cimolodon sp.",39,70.6,83.5,14458,50.65,-75.48
"1086","Alphadon sp.",38,70.6,83.5,14459,56.6,-75.12
"1087","Alphadon sp.",39,70.6,83.5,14459,56.6,-75.12
"1088","Protolambda sp.",38,70.6,83.5,14459,56.6,-75.12
"1089","Protolambda sp.",39,70.6,83.5,14459,56.6,-75.12
"1090","Meniscoessus sp.",38,70.6,83.5,14460,57.15,-75.96
"1091","Meniscoessus sp.",39,70.6,83.5,14460,57.15,-75.96
"1098","Meniscoessus sp.",38,70.6,83.5,14461,56.6,-75.12
"1099","Meniscoessus sp.",39,70.6,83.5,14461,56.6,-75.12
"1100","Filikomys sp.",38,70.6,83.5,14461,56.6,-75.12
"1101","Filikomys sp.",39,70.6,83.5,14461,56.6,-75.12
"1102","Mesodma sp.",38,70.6,83.5,14461,56.6,-75.12
"1103","Mesodma sp.",39,70.6,83.5,14461,56.6,-75.12
"1104","Protolambda sp.",38,70.6,83.5,14461,56.6,-75.12
"1105","Protolambda sp.",39,70.6,83.5,14461,56.6,-75.12
"1106","Turgidodon sp.",38,70.6,83.5,14461,56.6,-75.12
"1107","Turgidodon sp.",39,70.6,83.5,14461,56.6,-75.12
"1108","Cimolomys sp.",38,70.6,83.5,14461,56.6,-75.12
"1109","Cimolomys sp.",39,70.6,83.5,14461,56.6,-75.12
"1112","Alphadon sp.",38,70.6,83.5,14461,56.6,-75.12
"1113","Alphadon sp.",39,70.6,83.5,14461,56.6,-75.12
"1114","Alphadon sp.",38,70.6,83.5,14461,56.6,-75.12
"1115","Alphadon sp.",39,70.6,83.5,14461,56.6,-75.12
"1116","Gypsonictops sp.",38,70.6,83.5,14461,56.6,-75.12
"1117","Gypsonictops sp.",39,70.6,83.5,14461,56.6,-75.12
"1120","Eodelphis sp.",38,70.6,83.5,14462,54.52,-75.89
"1121","Eodelphis sp.",39,70.6,83.5,14462,54.52,-75.89
"1122","Protolambda sp.",38,70.6,83.5,14463,58.03,-74.89
"1123","Protolambda sp.",39,70.6,83.5,14463,58.03,-74.89
"1124","Gypsonictops sp.",38,70.6,83.5,14463,58.03,-74.89
"1125","Gypsonictops sp.",39,70.6,83.5,14463,58.03,-74.89
"1128","Paranyctoides sp.",38,70.6,83.5,14463,58.03,-74.89
"1129","Paranyctoides sp.",39,70.6,83.5,14463,58.03,-74.89
"1130","Turgidodon sp.",38,70.6,83.5,14463,58.03,-74.89
"1131","Turgidodon sp.",39,70.6,83.5,14463,58.03,-74.89
"1132","Leptalestes sp.",38,70.6,83.5,14463,58.03,-74.89
"1133","Leptalestes sp.",39,70.6,83.5,14463,58.03,-74.89
"1134","Protolambda sp.",38,70.6,83.5,14463,58.03,-74.89
"1135","Protolambda sp.",39,70.6,83.5,14463,58.03,-74.89
"1136","Pediomys sp.",38,70.6,83.5,14463,58.03,-74.89
"1137","Pediomys sp.",39,70.6,83.5,14463,58.03,-74.89
"1138","Cimolomys sp.",38,70.6,83.5,14465,51.96,-75.4
"1139","Cimolomys sp.",39,70.6,83.5,14465,51.96,-75.4
"1140","Turgidodon sp.",38,70.6,83.5,14465,51.96,-75.4
"1141","Turgidodon sp.",39,70.6,83.5,14465,51.96,-75.4
"1142","Alphadon sp.",38,70.6,83.5,14465,51.96,-75.4
"1143","Alphadon sp.",39,70.6,83.5,14465,51.96,-75.4
"1144","Paranyctoides sp.",38,70.6,83.5,14466,46.33,-83.41
"1145","Paranyctoides sp.",39,70.6,83.5,14466,46.33,-83.41
"1146","Iqualadelphis sp.",38,70.6,83.5,14466,46.33,-83.41
"1147","Iqualadelphis sp.",39,70.6,83.5,14466,46.33,-83.41
"1148","Cimolomys sp.",38,70.6,83.5,14466,46.33,-83.41
"1149","Cimolomys sp.",39,70.6,83.5,14466,46.33,-83.41
"1150","Aenigmadelphys sp.",38,70.6,83.5,14466,46.33,-83.41
"1151","Aenigmadelphys sp.",39,70.6,83.5,14466,46.33,-83.41
"1152","Turgidodon sp.",38,70.6,83.5,14466,46.33,-83.41
"1153","Turgidodon sp.",39,70.6,83.5,14466,46.33,-83.41
"1154","Turgidodon sp.",38,70.6,83.5,14466,46.33,-83.41
"1155","Turgidodon sp.",39,70.6,83.5,14466,46.33,-83.41
"1156","Cimolodon sp.",38,70.6,83.5,14466,46.33,-83.41
"1157","Cimolodon sp.",39,70.6,83.5,14466,46.33,-83.41
"1158","Cimolomys sp.",38,70.6,83.5,14466,46.33,-83.41
"1159","Cimolomys sp.",39,70.6,83.5,14466,46.33,-83.41
"1160","Alphadon sp.",38,70.6,83.5,14466,46.33,-83.41
"1161","Alphadon sp.",39,70.6,83.5,14466,46.33,-83.41
"1162","Gypsonictops sp.",38,70.6,83.5,14466,46.33,-83.41
"1163","Gypsonictops sp.",39,70.6,83.5,14466,46.33,-83.41
"1164","Alphadon sp.",38,70.6,83.5,14466,46.33,-83.41
"1165","Alphadon sp.",39,70.6,83.5,14466,46.33,-83.41
"1166","Paracimexomys sp.",38,70.6,83.5,14466,46.33,-83.41
"1167","Paracimexomys sp.",39,70.6,83.5,14466,46.33,-83.41
"1170","Symmetrodontoides sp.",38,70.6,83.5,14466,46.33,-83.41
"1171","Symmetrodontoides sp.",39,70.6,83.5,14466,46.33,-83.41
"1172","Avitotherium sp.",38,70.6,83.5,14466,46.33,-83.41
"1173","Avitotherium sp.",39,70.6,83.5,14466,46.33,-83.41
"1174","Mesodma sp.",38,70.6,83.5,14466,46.33,-83.41
"1175","Mesodma sp.",39,70.6,83.5,14466,46.33,-83.41
"1176","Cimexomys sp.",38,70.6,83.5,14466,46.33,-83.41
"1177","Cimexomys sp.",39,70.6,83.5,14466,46.33,-83.41
"1178","Meniscoessus sp.",38,70.6,83.5,14466,46.33,-83.41
"1179","Meniscoessus sp.",39,70.6,83.5,14466,46.33,-83.41
"1182","Cimolodon sp.",38,70.6,83.5,14466,46.33,-83.41
"1183","Cimolodon sp.",39,70.6,83.5,14466,46.33,-83.41
"1184","Mesodma sp.",38,70.6,83.5,14466,46.33,-83.41
"1185","Mesodma sp.",39,70.6,83.5,14466,46.33,-83.41
"1186","Varalphadon sp.",38,70.6,83.5,14466,46.33,-83.41
"1187","Varalphadon sp.",39,70.6,83.5,14466,46.33,-83.41
"1188","Cimolodon sp.",38,70.6,83.5,14466,46.33,-83.41
"1189","Cimolodon sp.",39,70.6,83.5,14466,46.33,-83.41
"1190","Mesodma sp.",38,70.6,83.5,14466,46.33,-83.41
"1191","Mesodma sp.",39,70.6,83.5,14466,46.33,-83.41
"1192","Paracimexomys sp.",38,70.6,83.5,14467,46.78,-83.59
"1193","Paracimexomys sp.",39,70.6,83.5,14467,46.78,-83.59
"1194","Cimexomys sp.",38,70.6,83.5,14467,46.78,-83.59
"1195","Cimexomys sp.",39,70.6,83.5,14467,46.78,-83.59
"1196","Mesodma sp.",38,70.6,83.5,14467,46.78,-83.59
"1197","Mesodma sp.",39,70.6,83.5,14467,46.78,-83.59
"1198","Cimolodon sp.",38,70.6,83.5,14467,46.78,-83.59
"1199","Cimolodon sp.",39,70.6,83.5,14467,46.78,-83.59
"1200","Gypsonictops sp.",38,70.6,83.5,14467,46.78,-83.59
"1201","Gypsonictops sp.",39,70.6,83.5,14467,46.78,-83.59
"1202","Mesodma sp.",38,70.6,83.5,14467,46.78,-83.59
"1203","Mesodma sp.",39,70.6,83.5,14467,46.78,-83.59
"1204","Alphadon sp.",38,70.6,83.5,14467,46.78,-83.59
"1205","Alphadon sp.",39,70.6,83.5,14467,46.78,-83.59
"1208","Paracimexomys sp.",38,70.6,83.5,14467,46.78,-83.59
"1209","Paracimexomys sp.",39,70.6,83.5,14467,46.78,-83.59
"1210","Alphadon sp.",38,70.6,83.5,14467,46.78,-83.59
"1211","Alphadon sp.",39,70.6,83.5,14467,46.78,-83.59
"1212","Paracimexomys sp.",38,70.6,83.5,14467,46.78,-83.59
"1213","Paracimexomys sp.",39,70.6,83.5,14467,46.78,-83.59
"1214","Cimolodon sp.",38,70.6,83.5,14467,46.78,-83.59
"1215","Cimolodon sp.",39,70.6,83.5,14467,46.78,-83.59
"1216","Cimolodon sp.",38,70.6,83.5,14467,46.78,-83.59
"1217","Cimolodon sp.",39,70.6,83.5,14467,46.78,-83.59
"1218","Eodelphis sp.",38,70.6,83.5,14467,46.78,-83.59
"1219","Eodelphis sp.",39,70.6,83.5,14467,46.78,-83.59
"1220","Paranyctoides sp.",38,70.6,83.5,14467,46.78,-83.59
"1221","Paranyctoides sp.",39,70.6,83.5,14467,46.78,-83.59
"1222","Alphadon sp.",38,70.6,83.5,14468,57.15,-75.98
"1223","Alphadon sp.",39,70.6,83.5,14468,57.15,-75.98
"1228","Filikomys sp.",38,70.6,83.5,14470,57.14,-75.9
"1229","Filikomys sp.",39,70.6,83.5,14470,57.14,-75.9
"1230","Meniscoessus sp.",38,70.6,83.5,14470,57.14,-75.9
"1231","Meniscoessus sp.",39,70.6,83.5,14470,57.14,-75.9
"1232","Falepetrus sp.",38,70.6,83.5,14470,57.14,-75.9
"1233","Falepetrus sp.",39,70.6,83.5,14470,57.14,-75.9
"1234","Mesodma sp.",38,70.6,83.5,14470,57.14,-75.9
"1235","Mesodma sp.",39,70.6,83.5,14470,57.14,-75.9
"1236","Cimexomys sp.",38,70.6,83.5,14470,57.14,-75.9
"1237","Cimexomys sp.",39,70.6,83.5,14470,57.14,-75.9
"1238","Alphadon sp.",38,70.6,83.5,14470,57.14,-75.9
"1239","Alphadon sp.",39,70.6,83.5,14470,57.14,-75.9
"1240","Mesodma sp.",38,70.6,83.5,14470,57.14,-75.9
"1241","Mesodma sp.",39,70.6,83.5,14470,57.14,-75.9
"1242","Gypsonictops sp.",38,70.6,83.5,14470,57.14,-75.9
"1243","Gypsonictops sp.",39,70.6,83.5,14470,57.14,-75.9
"1244","Turgidodon sp.",38,70.6,83.5,14470,57.14,-75.9
"1245","Turgidodon sp.",39,70.6,83.5,14470,57.14,-75.9
"1246","Turgidodon sp.",38,70.6,83.5,14470,57.14,-75.9
"1247","Turgidodon sp.",39,70.6,83.5,14470,57.14,-75.9
"1250","Paracimexomys sp.",38,70.6,83.5,14470,57.14,-75.9
"1251","Paracimexomys sp.",39,70.6,83.5,14470,57.14,-75.9
"1252","Paranyctoides sp.",38,70.6,83.5,14470,57.14,-75.9
"1253","Paranyctoides sp.",39,70.6,83.5,14470,57.14,-75.9
"1254","Cimolomys sp.",38,70.6,83.5,14470,57.14,-75.9
"1255","Cimolomys sp.",39,70.6,83.5,14470,57.14,-75.9
"1256","Eodelphis sp.",38,70.6,83.5,14470,57.14,-75.9
"1257","Eodelphis sp.",39,70.6,83.5,14470,57.14,-75.9
"1258","Leptalestes sp.",38,70.6,83.5,14470,57.14,-75.9
"1259","Leptalestes sp.",39,70.6,83.5,14470,57.14,-75.9
"1262","Gypsonictops sp.",38,70.6,83.5,14471,57.49,-75.69
"1263","Gypsonictops sp.",39,70.6,83.5,14471,57.49,-75.69
"1264","Eodelphis sp.",38,70.6,83.5,14471,57.49,-75.69
"1265","Eodelphis sp.",39,70.6,83.5,14471,57.49,-75.69
"1266","Protolambda sp.",38,70.6,83.5,14471,57.49,-75.69
"1267","Protolambda sp.",39,70.6,83.5,14471,57.49,-75.69
"1268","Meniscoessus sp.",38,70.6,83.5,14471,57.49,-75.69
"1269","Meniscoessus sp.",39,70.6,83.5,14471,57.49,-75.69
"1270","Cimolomys sp.",38,70.6,83.5,14472,43.83,-79.39
"1271","Cimolomys sp.",39,70.6,83.5,14472,43.83,-79.39
"1274","Cimolomys sp.",38,70.6,83.5,14473,51.94,-75.4
"1275","Cimolomys sp.",39,70.6,83.5,14473,51.94,-75.4
"1278","Cimexomys sp.",38,70.6,83.5,14474,46.7,-84.55
"1279","Cimexomys sp.",39,70.6,83.5,14474,46.7,-84.55
"1280","Turgidodon sp.",38,70.6,83.5,14474,46.7,-84.55
"1281","Turgidodon sp.",39,70.6,83.5,14474,46.7,-84.55
"1282","Alphadon sp.",38,70.6,83.5,14474,46.7,-84.55
"1283","Alphadon sp.",39,70.6,83.5,14474,46.7,-84.55
"1284","Cimolodon sp.",38,70.6,83.5,14474,46.7,-84.55
"1285","Cimolodon sp.",39,70.6,83.5,14474,46.7,-84.55
"1286","Mesodma sp.",38,70.6,83.5,14474,46.7,-84.55
"1287","Mesodma sp.",39,70.6,83.5,14474,46.7,-84.55
"1288","Cimolodon sp.",38,70.6,83.5,14474,46.7,-84.55
"1289","Cimolodon sp.",39,70.6,83.5,14474,46.7,-84.55
"1290","Alphadon sp.",38,70.6,83.5,14474,46.7,-84.55
"1291","Alphadon sp.",39,70.6,83.5,14474,46.7,-84.55
"1292","Turgidodon sp.",38,70.6,83.5,14474,46.7,-84.55
"1293","Turgidodon sp.",39,70.6,83.5,14474,46.7,-84.55
"1294","Mesodma sp.",38,70.6,83.5,14474,46.7,-84.55
"1295","Mesodma sp.",39,70.6,83.5,14474,46.7,-84.55
"1296","Mesodma sp.",38,70.6,83.5,14474,46.7,-84.55
"1297","Mesodma sp.",39,70.6,83.5,14474,46.7,-84.55
"1298","Symmetrodontoides sp.",38,70.6,83.5,14474,46.7,-84.55
"1299","Symmetrodontoides sp.",39,70.6,83.5,14474,46.7,-84.55
"1300","Paracimexomys sp.",38,70.6,83.5,14474,46.7,-84.55
"1301","Paracimexomys sp.",39,70.6,83.5,14474,46.7,-84.55
"1302","Meniscoessus sp.",38,70.6,83.5,14476,58.55,-74.57
"1303","Meniscoessus sp.",39,70.6,83.5,14476,58.55,-74.57
"1304","Turgidodon sp.",38,70.6,83.5,14476,58.55,-74.57
"1305","Turgidodon sp.",39,70.6,83.5,14476,58.55,-74.57
"1312","Alphadon sp.",38,70.6,83.5,14479,51.96,-75.42
"1313","Alphadon sp.",39,70.6,83.5,14479,51.96,-75.42
"1314","Alphadon sp.",38,70.6,83.5,14480,51.96,-75.42
"1315","Alphadon sp.",39,70.6,83.5,14480,51.96,-75.42
"1316","Eodelphis sp.",38,70.6,83.5,14481,59.26,-76.03
"1317","Eodelphis sp.",39,70.6,83.5,14481,59.26,-76.03
"1318","Paranyctoides sp.",38,70.6,83.5,14482,57.14,-75.9
"1319","Paranyctoides sp.",39,70.6,83.5,14482,57.14,-75.9
"1322","Filikomys sp.",38,70.6,83.5,14482,57.14,-75.9
"1323","Filikomys sp.",39,70.6,83.5,14482,57.14,-75.9
"1324","Mesodma sp.",38,70.6,83.5,14482,57.14,-75.9
"1325","Mesodma sp.",39,70.6,83.5,14482,57.14,-75.9
"1328","Turgidodon sp.",38,70.6,83.5,14482,57.14,-75.9
"1329","Turgidodon sp.",39,70.6,83.5,14482,57.14,-75.9
"1330","Turgidodon sp.",38,70.6,83.5,14482,57.14,-75.9
"1331","Turgidodon sp.",39,70.6,83.5,14482,57.14,-75.9
"1332","Eodelphis sp.",38,70.6,83.5,14482,57.14,-75.9
"1333","Eodelphis sp.",39,70.6,83.5,14482,57.14,-75.9
"1336","Protolambda sp.",38,70.6,83.5,14482,57.14,-75.9
"1337","Protolambda sp.",39,70.6,83.5,14482,57.14,-75.9
"1338","Meniscoessus sp.",38,70.6,83.5,14482,57.14,-75.9
"1339","Meniscoessus sp.",39,70.6,83.5,14482,57.14,-75.9
"1340","Mesodma sp.",38,70.6,83.5,14482,57.14,-75.9
"1341","Mesodma sp.",39,70.6,83.5,14482,57.14,-75.9
"1342","Alphadon sp.",38,70.6,83.5,14482,57.14,-75.9
"1343","Alphadon sp.",39,70.6,83.5,14482,57.14,-75.9
"1344","Cimexomys sp.",38,70.6,83.5,14482,57.14,-75.9
"1345","Cimexomys sp.",39,70.6,83.5,14482,57.14,-75.9
"1346","Cimolomys sp.",38,70.6,83.5,14482,57.14,-75.9
"1347","Cimolomys sp.",39,70.6,83.5,14482,57.14,-75.9
"1348","Meniscoessus sp.",38,70.6,83.5,14483,57.14,-75.9
"1349","Meniscoessus sp.",39,70.6,83.5,14483,57.14,-75.9
"1354","Meniscoessus sp.",38,70.6,83.5,14485,59.26,-76.03
"1355","Meniscoessus sp.",39,70.6,83.5,14485,59.26,-76.03
"1356","Gypsonictops sp.",38,70.6,83.5,14485,59.26,-76.03
"1357","Gypsonictops sp.",39,70.6,83.5,14485,59.26,-76.03
"1358","Turgidodon sp.",38,70.6,83.5,14485,59.26,-76.03
"1359","Turgidodon sp.",39,70.6,83.5,14485,59.26,-76.03
"1360","Eodelphis sp.",38,70.6,83.5,14485,59.26,-76.03
"1361","Eodelphis sp.",39,70.6,83.5,14485,59.26,-76.03
"1362","Eodelphis sp.",38,70.6,83.5,14485,59.26,-76.03
"1363","Eodelphis sp.",39,70.6,83.5,14485,59.26,-76.03
"1364","Filikomys sp.",38,70.6,83.5,14485,59.26,-76.03
"1365","Filikomys sp.",39,70.6,83.5,14485,59.26,-76.03
"1366","Turgidodon sp.",38,70.6,83.5,14486,51.94,-75.4
"1367","Turgidodon sp.",39,70.6,83.5,14486,51.94,-75.4
"1368","Alphadon sp.",38,70.6,83.5,14487,51.94,-75.4
"1369","Alphadon sp.",39,70.6,83.5,14487,51.94,-75.4
"1370","Turgidodon sp.",38,70.6,83.5,14487,51.94,-75.4
"1371","Turgidodon sp.",39,70.6,83.5,14487,51.94,-75.4
"1372","Alphadon sp.",38,70.6,83.5,14487,51.94,-75.4
"1373","Alphadon sp.",39,70.6,83.5,14487,51.94,-75.4
"1374","Protalphadon sp.",38,70.6,83.5,14487,51.94,-75.4
"1375","Protalphadon sp.",39,70.6,83.5,14487,51.94,-75.4
"1376","Mesodma sp.",38,70.6,83.5,14487,51.94,-75.4
"1377","Mesodma sp.",39,70.6,83.5,14487,51.94,-75.4
"1378","Paracimexomys sp.",38,70.6,83.5,14488,36.62,-76.3
"1379","Paracimexomys sp.",39,70.6,83.5,14488,36.62,-76.3
"1380","Mesodma sp.",38,70.6,83.5,14488,36.62,-76.3
"1381","Mesodma sp.",39,70.6,83.5,14488,36.62,-76.3
"1382","Cimolomys sp.",38,70.6,83.5,14488,36.62,-76.3
"1383","Cimolomys sp.",39,70.6,83.5,14488,36.62,-76.3
"1384","Alphadon sp.",38,70.6,83.5,14488,36.62,-76.3
"1385","Alphadon sp.",39,70.6,83.5,14488,36.62,-76.3
"1386","Meniscoessus sp.",38,70.6,83.5,14488,36.62,-76.3
"1387","Meniscoessus sp.",39,70.6,83.5,14488,36.62,-76.3
"1388","Alphadon sp.",38,70.6,83.5,14488,36.62,-76.3
"1389","Alphadon sp.",39,70.6,83.5,14488,36.62,-76.3
"1390","Cimexomys sp.",38,70.6,83.5,14488,36.62,-76.3
"1391","Cimexomys sp.",39,70.6,83.5,14488,36.62,-76.3
"1392","Paleomolops sp.",38,70.6,83.5,14489,36.8,-76.6
"1393","Paleomolops sp.",39,70.6,83.5,14489,36.8,-76.6
"1396","Alphadon sp.",38,70.6,83.5,14489,36.8,-76.6
"1397","Alphadon sp.",39,70.6,83.5,14489,36.8,-76.6
"1398","Alphadon sp.",38,70.6,83.5,14489,36.8,-76.6
"1399","Alphadon sp.",39,70.6,83.5,14489,36.8,-76.6
"1402","Turgidodon sp.",38,70.6,83.5,14489,36.8,-76.6
